bucket,topic,year,count
pol_comp,Electoral College (United States),2009,31627
pol_comp,Electoral College (United States),2010,36567
pol_comp,Electoral College (United States),2011,41605
pol_comp,Electoral College (United States),2012,47959
pol_comp,Electoral College (United States),2013,49984
pol_comp,Electoral College (United States),2014,53540
pol_comp,Electoral College (United States),2015,56391
pol_comp,Electoral College (United States),2016,68498
pol_comp,Electoral College (United States),2017,75851
pol_comp,Electoral College (United States),2018,79393
pol_comp,Electoral College (United States),2019,93197
pol_comp,Electoral College (United States),2020,96985
pol_comp,Electoral College (United States),2021,98683
pol_comp,Electoral College (United States),2022,104280
pol_comp,Electoral College (United States),2023,108516
pol_comp,Electoral College (United States),2024,116677
pol_comp,Electoral College (United States),2025,130106
pol_comp,Gerrymandering,2000,2
pol_comp,Gerrymandering,2001,2
pol_comp,Gerrymandering,2002,6
pol_comp,Gerrymandering,2003,2
pol_comp,Gerrymandering,2004,10
pol_comp,Gerrymandering,2005,2
pol_comp,Gerrymandering,2006,8
pol_comp,Gerrymandering,2007,4
pol_comp,Gerrymandering,2008,22
pol_comp,Gerrymandering,2009,11
pol_comp,Gerrymandering,2010,4
pol_comp,Gerrymandering,2011,4
pol_comp,Gerrymandering,2012,5
pol_comp,Gerrymandering,2013,31
pol_comp,Gerrymandering,2014,7
pol_comp,Gerrymandering,2015,11
pol_comp,Gerrymandering,2016,20
pol_comp,Gerrymandering,2017,32
pol_comp,Gerrymandering,2018,56
pol_comp,Gerrymandering,2019,48
pol_comp,Gerrymandering,2020,69
pol_comp,Gerrymandering,2021,46
pol_comp,Gerrymandering,2022,49
pol_comp,Gerrymandering,2023,45
pol_comp,Gerrymandering,2024,34
pol_comp,Gerrymandering,2025,39
pol_comp,Federalism,2000,239
pol_comp,Federalism,2001,278
pol_comp,Federalism,2002,308
pol_comp,Federalism,2003,319
pol_comp,Federalism,2004,300
pol_comp,Federalism,2005,343
pol_comp,Federalism,2006,453
pol_comp,Federalism,2007,418
pol_comp,Federalism,2008,300
pol_comp,Federalism,2009,429
pol_comp,Federalism,2010,356
pol_comp,Federalism,2011,295
pol_comp,Federalism,2012,456
pol_comp,Federalism,2013,612
pol_comp,Federalism,2014,435
pol_comp,Federalism,2015,488
pol_comp,Federalism,2016,537
pol_comp,Federalism,2017,586
pol_comp,Federalism,2018,658
pol_comp,Federalism,2019,823
pol_comp,Federalism,2020,803
pol_comp,Federalism,2021,745
pol_comp,Federalism,2022,620
pol_comp,Federalism,2023,788
pol_comp,Federalism,2024,632
pol_comp,Federalism,2025,820
pol_comp,Populism,2000,40
pol_comp,Populism,2001,47
pol_comp,Populism,2002,68
pol_comp,Populism,2003,103
pol_comp,Populism,2004,42
pol_comp,Populism,2005,55
pol_comp,Populism,2006,98
pol_comp,Populism,2007,88
pol_comp,Populism,2008,99
pol_comp,Populism,2009,76
pol_comp,Populism,2010,143
pol_comp,Populism,2011,145
pol_comp,Populism,2012,171
pol_comp,Populism,2013,199
pol_comp,Populism,2014,219
pol_comp,Populism,2015,157
pol_comp,Populism,2016,311
pol_comp,Populism,2017,700
pol_comp,Populism,2018,953
pol_comp,Populism,2019,1479
pol_comp,Populism,2020,1913
pol_comp,Populism,2021,1904
pol_comp,Populism,2022,2012
pol_comp,Populism,2023,2010
pol_comp,Populism,2024,2170
pol_comp,Populism,2025,1766
pol_comp,Kleptocracy,2000,1
pol_comp,Kleptocracy,2001,1
pol_comp,Kleptocracy,2003,5
pol_comp,Kleptocracy,2004,2
pol_comp,Kleptocracy,2006,1
pol_comp,Kleptocracy,2008,3
pol_comp,Kleptocracy,2009,1
pol_comp,Kleptocracy,2010,1
pol_comp,Kleptocracy,2011,3
pol_comp,Kleptocracy,2012,2
pol_comp,Kleptocracy,2014,2
pol_comp,Kleptocracy,2015,4
pol_comp,Kleptocracy,2016,3
pol_comp,Kleptocracy,2017,8
pol_comp,Kleptocracy,2018,7
pol_comp,Kleptocracy,2019,46
pol_comp,Kleptocracy,2020,8
pol_comp,Kleptocracy,2021,21
pol_comp,Kleptocracy,2022,10
pol_comp,Kleptocracy,2023,10
pol_comp,Kleptocracy,2024,25
pol_comp,Kleptocracy,2025,30
con_mod,Pizzagate conspiracy theory,2000,24465
con_mod,Pizzagate conspiracy theory,2001,25179
con_mod,Pizzagate conspiracy theory,2002,25048
con_mod,Pizzagate conspiracy theory,2003,26480
con_mod,Pizzagate conspiracy theory,2004,27115
con_mod,Pizzagate conspiracy theory,2005,29278
con_mod,Pizzagate conspiracy theory,2006,30792
con_mod,Pizzagate conspiracy theory,2007,33290
con_mod,Pizzagate conspiracy theory,2008,37150
con_mod,Pizzagate conspiracy theory,2009,43801
con_mod,Pizzagate conspiracy theory,2010,43907
con_mod,Pizzagate conspiracy theory,2011,44340
con_mod,Pizzagate conspiracy theory,2012,47677
con_mod,Pizzagate conspiracy theory,2013,52390
con_mod,Pizzagate conspiracy theory,2014,54873
con_mod,Pizzagate conspiracy theory,2015,54887
con_mod,Pizzagate conspiracy theory,2016,58691
con_mod,Pizzagate conspiracy theory,2017,66236
con_mod,Pizzagate conspiracy theory,2018,67877
con_mod,Pizzagate conspiracy theory,2019,72517
con_mod,Pizzagate conspiracy theory,2020,77003
con_mod,Pizzagate conspiracy theory,2021,76067
con_mod,Pizzagate conspiracy theory,2022,76666
con_mod,Pizzagate conspiracy theory,2023,80253
con_mod,Pizzagate conspiracy theory,2024,89845
con_mod,Pizzagate conspiracy theory,2025,91731
con_mod,15-minute city,2000,42753
con_mod,15-minute city,2001,45704
con_mod,15-minute city,2002,40647
con_mod,15-minute city,2003,43508
con_mod,15-minute city,2004,48679
con_mod,15-minute city,2005,55881
con_mod,15-minute city,2006,50958
con_mod,15-minute city,2007,66596
con_mod,15-minute city,2008,62335
con_mod,15-minute city,2009,69982
con_mod,15-minute city,2010,65267
con_mod,15-minute city,2011,71993
con_mod,15-minute city,2012,79296
con_mod,15-minute city,2013,88971
con_mod,15-minute city,2014,99685
con_mod,15-minute city,2015,134310
con_mod,15-minute city,2016,126538
con_mod,15-minute city,2017,130711
con_mod,15-minute city,2018,148307
con_mod,15-minute city,2019,166190
con_mod,15-minute city,2020,190329
con_mod,15-minute city,2021,193061
con_mod,15-minute city,2022,223827
con_mod,15-minute city,2023,254552
con_mod,15-minute city,2024,265141
con_mod,15-minute city,2025,359401
con_mod,Adrenochrome,2002,3
con_mod,Adrenochrome,2003,1
con_mod,Adrenochrome,2004,2
con_mod,Adrenochrome,2005,1
con_mod,Adrenochrome,2006,3
con_mod,Adrenochrome,2007,3
con_mod,Adrenochrome,2010,1
con_mod,Adrenochrome,2011,2
con_mod,Adrenochrome,2012,2
con_mod,Adrenochrome,2013,1
con_mod,Adrenochrome,2014,1
con_mod,Adrenochrome,2015,2
con_mod,Adrenochrome,2018,1
con_mod,Adrenochrome,2022,1
con_mod,Adrenochrome,2024,2
con_mod,Dead Internet theory,2000,29896
con_mod,Dead Internet theory,2001,31419
con_mod,Dead Internet theory,2002,30895
con_mod,Dead Internet theory,2003,32954
con_mod,Dead Internet theory,2004,33503
con_mod,Dead Internet theory,2005,35752
con_mod,Dead Internet theory,2006,38061
con_mod,Dead Internet theory,2007,41843
con_mod,Dead Internet theory,2008,46130
con_mod,Dead Internet theory,2009,54284
con_mod,Dead Internet theory,2010,54576
con_mod,Dead Internet theory,2011,54988
con_mod,Dead Internet theory,2012,59925
con_mod,Dead Internet theory,2013,64341
con_mod,Dead Internet theory,2014,67298
con_mod,Dead Internet theory,2015,68852
con_mod,Dead Internet theory,2016,74645
con_mod,Dead Internet theory,2017,84966
con_mod,Dead Internet theory,2018,90019
con_mod,Dead Internet theory,2019,98046
con_mod,Dead Internet theory,2020,105888
con_mod,Dead Internet theory,2021,107696
con_mod,Dead Internet theory,2022,109146
con_mod,Dead Internet theory,2023,115610
con_mod,Dead Internet theory,2024,128276
con_mod,Dead Internet theory,2025,127727
con_mod,Agenda 21,2000,35021
con_mod,Agenda 21,2001,34903
con_mod,Agenda 21,2002,35080
con_mod,Agenda 21,2003,34600
con_mod,Agenda 21,2004,39024
con_mod,Agenda 21,2005,41370
con_mod,Agenda 21,2006,47272
con_mod,Agenda 21,2007,65459
con_mod,Agenda 21,2008,47203
con_mod,Agenda 21,2009,53686
con_mod,Agenda 21,2010,63750
con_mod,Agenda 21,2011,74138
con_mod,Agenda 21,2012,67684
con_mod,Agenda 21,2013,79096
con_mod,Agenda 21,2014,83646
con_mod,Agenda 21,2015,84523
con_mod,Agenda 21,2016,79726
con_mod,Agenda 21,2017,84429
con_mod,Agenda 21,2018,95463
con_mod,Agenda 21,2019,113090
con_mod,Agenda 21,2020,126158
con_mod,Agenda 21,2021,172403
con_mod,Agenda 21,2022,136588
con_mod,Agenda 21,2023,140328
con_mod,Agenda 21,2024,151951
con_mod,Agenda 21,2025,162321
con_tech,Vaccine hesitancy,2000,1758
con_tech,Vaccine hesitancy,2001,2072
con_tech,Vaccine hesitancy,2002,2073
con_tech,Vaccine hesitancy,2003,2477
con_tech,Vaccine hesitancy,2004,2810
con_tech,Vaccine hesitancy,2005,2943
con_tech,Vaccine hesitancy,2006,3521
con_tech,Vaccine hesitancy,2007,3847
con_tech,Vaccine hesitancy,2008,3976
con_tech,Vaccine hesitancy,2009,4372
con_tech,Vaccine hesitancy,2010,4544
con_tech,Vaccine hesitancy,2011,5168
con_tech,Vaccine hesitancy,2012,5201
con_tech,Vaccine hesitancy,2013,5319
con_tech,Vaccine hesitancy,2014,5462
con_tech,Vaccine hesitancy,2015,5803
con_tech,Vaccine hesitancy,2016,6137
con_tech,Vaccine hesitancy,2017,6000
con_tech,Vaccine hesitancy,2018,6437
con_tech,Vaccine hesitancy,2019,6778
con_tech,Vaccine hesitancy,2020,10028
con_tech,Vaccine hesitancy,2021,16496
con_tech,Vaccine hesitancy,2022,18445
con_tech,Vaccine hesitancy,2023,16422
con_tech,Vaccine hesitancy,2024,13701
con_tech,Vaccine hesitancy,2025,13059
con_tech,Havana syndrome,2000,8853
con_tech,Havana syndrome,2001,9436
con_tech,Havana syndrome,2002,9173
con_tech,Havana syndrome,2003,10921
con_tech,Havana syndrome,2004,12824
con_tech,Havana syndrome,2005,13469
con_tech,Havana syndrome,2006,15085
con_tech,Havana syndrome,2007,16219
con_tech,Havana syndrome,2008,17898
con_tech,Havana syndrome,2009,19338
con_tech,Havana syndrome,2010,20258
con_tech,Havana syndrome,2011,22317
con_tech,Havana syndrome,2012,23721
con_tech,Havana syndrome,2013,26150
con_tech,Havana syndrome,2014,27375
con_tech,Havana syndrome,2015,29203
con_tech,Havana syndrome,2016,30840
con_tech,Havana syndrome,2017,32909
con_tech,Havana syndrome,2018,33952
con_tech,Havana syndrome,2019,37612
con_tech,Havana syndrome,2020,46605
con_tech,Havana syndrome,2021,47582
con_tech,Havana syndrome,2022,47527
con_tech,Havana syndrome,2023,48915
con_tech,Havana syndrome,2024,51169
con_tech,Havana syndrome,2025,54893
con_tech,Project Blue Beam,2000,10860
con_tech,Project Blue Beam,2001,10763
con_tech,Project Blue Beam,2002,11271
con_tech,Project Blue Beam,2003,12417
con_tech,Project Blue Beam,2004,13442
con_tech,Project Blue Beam,2005,13841
con_tech,Project Blue Beam,2006,15185
con_tech,Project Blue Beam,2007,21780
con_tech,Project Blue Beam,2008,19354
con_tech,Project Blue Beam,2009,18731
con_tech,Project Blue Beam,2010,20853
con_tech,Project Blue Beam,2011,24271
con_tech,Project Blue Beam,2012,26719
con_tech,Project Blue Beam,2013,31658
con_tech,Project Blue Beam,2014,41246
con_tech,Project Blue Beam,2015,53161
con_tech,Project Blue Beam,2016,65471
con_tech,Project Blue Beam,2017,73794
con_tech,Project Blue Beam,2018,87484
con_tech,Project Blue Beam,2019,101725
con_tech,Project Blue Beam,2020,113416
con_tech,Project Blue Beam,2021,136787
con_tech,Project Blue Beam,2022,152449
con_tech,Project Blue Beam,2023,160004
con_tech,Project Blue Beam,2024,186368
con_tech,Project Blue Beam,2025,323579
con_tech,RFID,2000,2
con_tech,RFID,2001,4
con_tech,RFID,2002,8
con_tech,RFID,2003,41
con_tech,RFID,2004,98
con_tech,RFID,2005,307
con_tech,RFID,2006,803
con_tech,RFID,2007,1441
con_tech,RFID,2008,1486
con_tech,RFID,2009,1884
con_tech,RFID,2010,1891
con_tech,RFID,2011,1923
con_tech,RFID,2012,1829
con_tech,RFID,2013,1880
con_tech,RFID,2014,1766
con_tech,RFID,2015,1565
con_tech,RFID,2016,1600
con_tech,RFID,2017,1484
con_tech,RFID,2018,1430
con_tech,RFID,2019,1456
con_tech,RFID,2020,1208
con_tech,RFID,2021,1466
con_tech,RFID,2022,1311
con_tech,RFID,2023,1384
con_tech,RFID,2024,1333
con_tech,RFID,2025,1447
con_tech,Targeted individual,2000,2998
con_tech,Targeted individual,2001,3107
con_tech,Targeted individual,2002,3648
con_tech,Targeted individual,2003,3999
con_tech,Targeted individual,2004,4461
con_tech,Targeted individual,2005,4817
con_tech,Targeted individual,2006,5407
con_tech,Targeted individual,2007,6338
con_tech,Targeted individual,2008,6765
con_tech,Targeted individual,2009,7416
con_tech,Targeted individual,2010,8524
con_tech,Targeted individual,2011,9533
con_tech,Targeted individual,2012,10742
con_tech,Targeted individual,2013,12079
con_tech,Targeted individual,2014,13085
con_tech,Targeted individual,2015,14107
con_tech,Targeted individual,2016,16352
con_tech,Targeted individual,2017,17626
con_tech,Targeted individual,2018,18362
con_tech,Targeted individual,2019,20515
con_tech,Targeted individual,2020,26718
con_tech,Targeted individual,2021,24556
con_tech,Targeted individual,2022,25688
con_tech,Targeted individual,2023,32251
con_tech,Targeted individual,2024,29897
con_tech,Targeted individual,2025,35486
con_tech,Microchip implant (human),2000,42839
con_tech,Microchip implant (human),2001,42542
con_tech,Microchip implant (human),2002,43284
con_tech,Microchip implant (human),2003,44004
con_tech,Microchip implant (human),2004,48117
con_tech,Microchip implant (human),2005,50511
con_tech,Microchip implant (human),2006,54062
con_tech,Microchip implant (human),2007,56498
con_tech,Microchip implant (human),2008,58255
con_tech,Microchip implant (human),2009,68921
con_tech,Microchip implant (human),2010,68401
con_tech,Microchip implant (human),2011,72695
con_tech,Microchip implant (human),2012,79049
con_tech,Microchip implant (human),2013,85700
con_tech,Microchip implant (human),2014,87446
con_tech,Microchip implant (human),2015,91255
con_tech,Microchip implant (human),2016,100337
con_tech,Microchip implant (human),2017,108020
con_tech,Microchip implant (human),2018,114327
con_tech,Microchip implant (human),2019,125852
con_tech,Microchip implant (human),2020,138039
con_tech,Microchip implant (human),2021,141011
con_tech,Microchip implant (human),2022,145127
con_tech,Microchip implant (human),2023,164294
con_tech,Microchip implant (human),2024,161478
con_tech,Microchip implant (human),2025,176288
con_classic,Illuminati,2000,8
con_classic,Illuminati,2001,4
con_classic,Illuminati,2002,7
con_classic,Illuminati,2003,11
con_classic,Illuminati,2004,21
con_classic,Illuminati,2005,11
con_classic,Illuminati,2006,11
con_classic,Illuminati,2007,15
con_classic,Illuminati,2008,18
con_classic,Illuminati,2009,15
con_classic,Illuminati,2010,16
con_classic,Illuminati,2011,15
con_classic,Illuminati,2012,11
con_classic,Illuminati,2013,24
con_classic,Illuminati,2014,20
con_classic,Illuminati,2015,21
con_classic,Illuminati,2016,26
con_classic,Illuminati,2017,44
con_classic,Illuminati,2018,38
con_classic,Illuminati,2019,35
con_classic,Illuminati,2020,42
con_classic,Illuminati,2021,57
con_classic,Illuminati,2022,56
con_classic,Illuminati,2023,50
con_classic,Illuminati,2024,46
con_classic,Illuminati,2025,67
con_classic,Freemasonry,2000,11
con_classic,Freemasonry,2001,7
con_classic,Freemasonry,2002,22
con_classic,Freemasonry,2003,8
con_classic,Freemasonry,2004,9
con_classic,Freemasonry,2005,10
con_classic,Freemasonry,2006,5
con_classic,Freemasonry,2007,15
con_classic,Freemasonry,2008,21
con_classic,Freemasonry,2009,12
con_classic,Freemasonry,2010,61
con_classic,Freemasonry,2011,87
con_classic,Freemasonry,2012,59
con_classic,Freemasonry,2013,66
con_classic,Freemasonry,2014,131
con_classic,Freemasonry,2015,87
con_classic,Freemasonry,2016,213
con_classic,Freemasonry,2017,23
con_classic,Freemasonry,2018,25
con_classic,Freemasonry,2019,62
con_classic,Freemasonry,2020,83
con_classic,Freemasonry,2021,30
con_classic,Freemasonry,2022,41
con_classic,Freemasonry,2023,24
con_classic,Freemasonry,2024,20
con_classic,Freemasonry,2025,28
con_classic,Moon landing conspiracy theories,2000,3870
con_classic,Moon landing conspiracy theories,2001,3891
con_classic,Moon landing conspiracy theories,2002,4340
con_classic,Moon landing conspiracy theories,2003,4844
con_classic,Moon landing conspiracy theories,2004,4967
con_classic,Moon landing conspiracy theories,2005,5329
con_classic,Moon landing conspiracy theories,2006,6485
con_classic,Moon landing conspiracy theories,2007,7568
con_classic,Moon landing conspiracy theories,2008,8508
con_classic,Moon landing conspiracy theories,2009,9097
con_classic,Moon landing conspiracy theories,2010,10317
con_classic,Moon landing conspiracy theories,2011,10551
con_classic,Moon landing conspiracy theories,2012,12243
con_classic,Moon landing conspiracy theories,2013,12352
con_classic,Moon landing conspiracy theories,2014,12882
